Composition_ID,Mo_mp,Nb_mp,Ti_mp,Zr_mp,T_eutectic,T_solvus,difference
0,5,5,35,50,1796.661751,1961.713438,165.051687
1,5,5,40,45,1800.566441,1991.990504,191.424063
2,5,5,45,40,1806.245963,2016.600238,210.354275
3,5,5,50,35,1813.899813,2034.621612,220.721799
4,5,10,30,50,1816.819411,2006.624845,189.805434
5,5,10,35,45,1818.451808,2039.661953,221.210145
6,5,10,40,40,1824.406164,2066.879951,242.473787
7,5,10,45,35,1832.553949,2087.507292,254.953343
8,5,10,50,30,1843.720176,2119.709609,275.989433
9,5,15,25,50,1838.909992,2037.800657,198.890665
10,5,15,30,45,1837.594421,2075.121654,237.527233
11,5,15,35,40,1838.60784,2110.431033,271.823193
12,5,15,40,35,1846.422447,2150.690184,304.267737
13,5,15,45,30,1857.878934,2190.498718,332.619784
14,5,15,50,25,1876.1202,2230.002314,353.882114
15,5,20,20,50,1857.968542,2088.557447,230.588905
16,5,20,25,45,1857.884632,2125.216113,267.331481
17,5,20,30,40,1858.08923,2162.562839,304.473609
18,5,20,35,35,1860.320414,2200.189664,339.86925
19,5,20,40,30,1870.732173,2237.924033,367.19186
20,5,20,45,25,1890.211109,2275.784198,385.573089
21,5,20,50,20,1923.441448,2313.92612,390.484672
22,5,25,15,50,1872.426832,2141.010726,268.583894
23,5,25,20,45,1875.559042,2171.747486,296.188444
24,5,25,25,40,1877.623779,2204.190163,326.566384
25,5,25,30,35,1880.503755,2237.905905,357.40215
26,5,25,35,30,1886.380254,2272.573475,386.193221
27,5,25,40,25,1886.380254,2272.573475,386.193221
28,5,25,45,20,1935.30993,2344.340693,409.030763
29,5,25,50,15,1980.927783,2381.607968,400.680185
30,5,30,10,50,1878.61944,2191.423996,312.804556
31,5,30,15,45,1888.74784,2215.285346,326.537506
32,5,30,20,40,1894.732556,2241.543134,346.810578
33,5,30,25,35,1900.39103,2270.027041,369.636011
34,5,30,30,30,1908.346448,2300.466763,392.120315
35,5,30,35,25,1921.714244,2332.624399,410.910155
36,5,30,40,20,1944.957197,2366.377707,421.42051
37,5,30,45,15,1979.301055,2401.740817,422.439762
38,5,30,50,10,2012.56282,2438.849094,426.286274
39,5,35,5,50,1862.465961,2241.783239,379.317278
40,5,35,10,45,1893.323839,2258.745453,365.421614
41,5,35,15,40,1907.261862,2278.276565,371.014703
42,5,35,20,35,1917.829411,2300.582659,382.753248
43,5,35,25,30,1929.806334,2325.689561,395.883227
44,5,35,30,25,1946.964624,2353.488319,406.523695
45,5,35,35,20,1973.372843,2383.834585,410.461742
46,5,35,40,15,2011.591816,2416.639104,405.047288
47,5,35,45,10,2057.131698,2451.912829,394.781131
48,5,35,50,5,2091.327595,2489.772754,398.445159
49,5,40,5,45,1874.006088,2303.094161,429.088073
50,5,40,10,40,1910.716273,2316.075241,405.358968
51,5,40,15,35,1930.468448,2331.942767,401.474319
52,5,40,20,30,1948.681673,2351.044177,402.362504
53,5,40,25,25,1971.485367,2373.576903,402.091536
54,5,40,30,20,2003.81731,2399.586492,395.769182
55,5,40,35,15,2049.04733,2429.027886,379.980556
56,5,40,40,10,2103.964432,2461.850829,357.886397
57,5,40,45,5,2146.7564,2498.063127,351.306727
58,5,45,5,40,1888.670201,2355.391056,466.720855
59,5,45,10,35,1933.522996,2365.102566,431.57957
60,5,45,15,30,1962.522938,2378.126047,415.603109
61,5,45,20,25,1962.522938,2378.126047,415.603109
62,5,45,25,20,2033.345735,2415.864225,382.51849
63,5,45,30,15,2086.88623,2441.116564,354.230334
64,5,45,35,10,2150.992132,2470.740581,319.748449
65,5,45,40,5,2201.859643,2504.724852,302.865209
66,5,50,5,35,1909.397816,2400.24944,490.851624
67,5,50,10,30,1966.309188,2407.53376,441.224572
68,5,50,15,25,2010.032597,2418.660509,408.627912
69,5,50,20,20,2060.294761,2434.209155,373.914394
70,5,50,25,15,2123.683957,2454.664155,330.980198
71,5,50,30,10,2197.249277,2480.346932,283.097655
72,5,50,35,5,2255.505017,2511.401119,255.896102
73,10,5,30,50,1793.554792,2033.852028,240.297236
74,10,5,35,45,1795.53533,2068.995509,273.460179
75,10,5,40,40,1800.255735,2098.249307,297.993572
76,10,5,45,35,1806.927537,2120.850087,313.92255
77,10,5,50,30,1816.241355,2135.613724,319.372369
78,10,10,25,50,1819.899936,2069.257273,249.357337
79,10,10,30,45,1818.502353,2108.592915,290.090562
80,10,10,35,40,1819.327019,2141.701161,322.374142
81,10,10,40,35,1825.004039,2185.67638,360.672341
82,10,10,45,30,1833.475343,2229.810848,396.335505
83,10,10,50,25,1848.717016,2273.064078,424.347062
84,10,15,20,50,1840.655892,2115.722462,275.06657
85,10,15,25,45,1840.018406,2161.433726,321.41532
86,10,15,30,40,1839.119576,2206.626803,367.507227
87,10,15,35,35,1839.63156,2250.967102,411.335542
88,10,15,40,30,1847.066964,2294.461471,447.394507
89,10,15,45,25,1863.388597,2337.318798,473.930201
90,10,15,50,20,1900.240772,2379.864354,479.623582
91,10,20,15,50,1855.268125,2168.100754,312.832629
92,10,20,20,45,1857.589642,2208.954021,351.364379
93,10,20,25,40,1858.276097,2250.868565,392.592468
94,10,20,30,35,1859.063778,2293.019942,433.956164
95,10,20,35,30,1862.380346,2335.046492,472.666146
96,10,20,40,25,1876.497935,2376.925289,500.427354
97,10,20,45,20,1914.105573,2418.846771,504.741198
98,10,20,50,15,1980.621013,2461.130159,480.509146
99,10,25,10,50,1860.73819,2214.198011,353.459821
100,10,25,15,45,1869.822202,2247.805356,377.983154
101,10,25,20,40,1874.40724,2284.290423,409.883183
102,10,25,25,35,1878.095254,2322.636554,444.5413
103,10,25,30,30,1883.757073,2362.074578,478.317505
104,10,25,35,25,1895.769603,2402.223076,506.453473
105,10,25,40,20,1923.148376,2443.024593,519.876217
106,10,25,45,15,1977.382021,2484.642422,507.260401
107,10,25,50,10,2031.387513,2527.380442,495.992929
108,10,30,5,50,1843.277194,2259.375923,416.098729
109,10,30,10,45,1872.8557,2284.593413,411.737713
110,10,30,15,40,1885.408099,2313.751624,428.343525
111,10,30,20,35,1894.34542,2346.38298,452.03756
112,10,30,25,30,1904.686704,2381.709582,477.022878
113,10,30,30,25,1921.486581,2419.049156,497.562575
114,10,30,35,20,1952.289013,2458.016371,505.727358
115,10,30,40,15,2006.123881,2498.5213,492.397419
116,10,30,45,10,2082.435309,2540.695326,458.260017
117,10,30,50,5,2153.199009,2584.819812,431.620803
118,10,35,5,45,1851.417892,2322.384378,470.966486
119,10,35,10,40,1886.756341,2343.509397,456.753056
120,10,35,15,35,1905.199911,2368.930406,463.730495
121,10,35,20,30,1922.547068,2398.462099,475.915031
122,10,35,25,25,1946.236695,2431.560633,485.323938
123,10,35,30,20,1984.62803,2467.64945,483.02142
124,10,35,35,15,2047.451346,2506.35268,458.901334
125,10,35,40,10,2137.278935,2547.550253,410.271318
126,10,35,45,5,2223.939251,2591.337173,367.397922
127,10,40,5,40,1861.879944,2375.430065,513.550121
128,10,40,10,35,1905.657332,2393.22384,487.566508
129,10,40,15,30,1934.417498,2415.779905,481.362407
130,10,40,20,25,1967.258021,2443.153247,475.895226
131,10,40,25,20,2014.964256,2475.017098,460.052842
132,10,40,30,15,2087.997731,2510.90611,422.908379
133,10,40,35,10,2189.440817,2550.459954,361.019137
134,10,40,40,5,2287.919952,2593.527048,305.607096
135,10,45,5,35,1877.943339,2420.456237,542.512898
136,10,45,10,30,1934.988827,2435.808876,500.820049
137,10,45,15,25,1981.57711,2456.510928,474.933818
138,10,45,20,20,2040.791384,2482.827295,442.035911
139,10,45,25,15,2125.040143,2514.627442,389.587299
140,10,45,30,10,2236.956048,2551.551328,314.59528
141,10,45,35,5,2343.615556,2593.250458,249.634902
142,10,50,5,30,1905.268312,2459.350461,554.082149
143,10,50,10,25,1983.762483,2473.273502,489.511019
144,10,50,15,20,2059.4525,2493.260046,433.807546
145,10,50,20,15,2157.023025,2519.76551,362.742485
146,10,50,25,10,2279.230921,2552.834392,273.603471
147,10,50,30,5,2391.046893,2592.19595,201.149057
148,15,5,25,50,1795.672161,2097.754673,302.082512
149,15,5,30,45,1794.924117,2139.197553,344.273436
150,15,5,35,40,1796.799967,2174.394724,377.594757
151,15,5,40,35,1802.116436,2202.830278,400.713842
152,15,5,45,30,1810.160841,2223.440838,413.279997
153,15,5,50,25,1824.638258,2234.503865,409.865607
154,15,10,20,50,1821.029885,2122.453345,301.42346
155,15,10,25,45,1820.250862,2169.652223,349.401361
156,15,10,30,40,1819.224118,2209.810016,390.585898
157,15,10,35,35,1819.497328,2246.134494,426.637166
158,15,10,40,30,1825.267406,2291.459056,466.19165
159,15,10,45,25,1838.898845,2335.769191,496.870346
160,15,10,50,20,1874.358085,2379.489095,505.13101
161,15,15,15,50,1838.068013,2167.165555,329.097542
162,15,15,20,45,1839.612066,2213.368388,373.756322
163,15,15,25,40,1839.3215,2259.840506,420.519006
164,15,15,30,35,1838.736173,2305.719671,466.983498
165,15,15,35,30,1840.267897,2350.773158,510.505261
166,15,15,40,25,1852.306273,2395.133572,542.827299
167,15,15,45,20,1889.181878,2439.12992,549.948042
168,15,15,50,15,1966.633363,2483.196686,516.563323
169,15,20,10,50,1844.801492,2217.409472,372.60798
170,15,20,15,45,1852.538928,2256.931795,404.392867
171,15,20,20,40,1855.633948,2299.234628,443.60068
172,15,20,25,35,1857.361463,2342.726673,485.36521
174,15,20,35,25,1870.337103,2430.265674,559.928571
175,15,20,40,20,1898.838057,2474.109884,575.271827
176,15,20,45,15,1966.961698,2518.344876,551.383178
177,15,20,50,10,2039.536542,2563.403818,523.867276
178,15,25,5,50,1828.115612,2263.470874,435.355262
179,15,25,10,45,1855.644291,2293.868114,438.223823
180,15,25,15,40,1866.352544,2329.113509,462.760965
181,15,25,20,35,1873.128044,2367.939798,494.811754
182,15,25,25,30,1880.935056,2408.926021,527.990965
183,15,25,30,25,1895.569749,2451.159869,555.59012
184,15,25,35,20,1927.176737,2494.293914,567.117177
185,15,25,40,15,1991.133428,2538.374866,547.241438
186,15,25,45,10,2093.817858,2583.687176,489.869318
187,15,25,50,5,2204.992401,2630.655031,425.66263
188,15,30,5,45,1833.909329,2330.327805,496.418476
189,15,30,10,40,1866.994377,2356.691677,489.6973
190,15,30,15,35,1883.261791,2388.354896,505.093105
191,15,30,20,30,1898.334904,2424.417363,526.082459
193,15,30,30,20,1960.662453,2505.17641,544.513957
194,15,30,35,15,2035.248235,2548.59108,513.342845
195,15,30,40,10,2155.60108,2593.898965,438.297885
196,15,30,45,5,2290.212799,2641.352815,351.140016
197,15,35,5,40,1840.942818,2385.873696,544.930878
198,15,35,10,35,1882.470663,2408.988762,526.518099
199,15,35,15,30,1909.365779,2437.952591,528.586812
200,15,35,20,25,1941.411369,2472.186004,530.774635
201,15,35,25,20,1992.17674,2510.662269,518.485529
202,15,35,30,15,2078.617258,2552.526611,473.909353
203,15,35,35,10,2212.982739,2597.349175,384.366436
204,15,35,40,5,2362.697485,2645.080658,282.383173
205,15,40,5,35,1852.746935,2432.528778,579.781843
206,15,40,10,30,1908.199834,2453.314728,545.114894
207,15,40,15,25,1954.823468,2480.621573,525.798105
208,15,40,20,20,2018.270303,2514.150123,495.87982
209,15,40,25,15,2117.101244,2553.056867,435.955623
210,15,40,30,10,2262.64509,2596.523298,333.878208
211,15,40,35,5,2420.08271,2644.078366,223.995656
212,15,45,5,30,1875.534225,2472.479685,596.94546
213,15,45,10,25,1954.637347,2491.985455,537.348108
214,15,45,15,20,2035.57934,2518.824531,483.245191
215,15,45,20,15,2148.530223,2552.945132,404.414909
216,15,45,25,10,2303.903135,2593.662479,289.759344
217,15,45,30,5,2463.270742,2640.180135,176.909393
218,15,50,5,25,1920.2524,2507.825773,587.573373
219,15,50,10,20,2038.385267,2527.225717,488.84045
220,15,50,15,15,2170.87711,2554.92733,384.05022
221,15,50,20,10,2337.177844,2591.10066,253.922816
222,15,50,25,5,2495.006095,2635.18596,140.179865
223,20,5,20,50,1798.455852,2151.417517,352.961665
224,20,5,25,45,1798.263842,2200.647666,402.383824
225,20,5,30,40,1798.557419,2242.859862,444.302443
226,20,5,35,35,1800.746439,2277.989637,477.243198
227,20,5,40,30,1807.833129,2305.193771,497.360642
228,20,5,45,25,1822.031203,2322.834721,500.803518
229,20,5,50,20,1855.30262,2328.160015,472.857395
230,20,10,15,50,1820.139333,2163.473413,343.33408
231,20,10,20,45,1821.293214,2220.968842,399.675628
232,20,10,25,40,1820.964991,2269.643603,448.678612
233,20,10,30,35,1820.500021,2310.422635,489.922614
234,20,10,35,30,1822.13748,2342.918649,520.781169
235,20,10,40,25,1833.2557,2374.856215,541.600515
236,20,10,45,20,1867.530972,2418.706472,551.1755
237,20,10,50,15,1944.89944,2462.511212,517.611772
238,20,15,10,50,1830.068697,2206.477274,376.408577
239,20,15,15,45,1836.467056,2248.964488,412.497432
240,20,15,20,40,1838.513366,2293.826728,455.313362
241,20,15,25,35,1839.090971,2339.276036,500.185065
242,20,15,30,30,1840.903919,2384.462379,543.55846
243,20,15,35,25,1849.039651,2429.217803,580.178152
244,20,15,40,20,1876.942718,2473.755179,596.812461
245,20,15,45,15,1949.71555,2518.485696,568.770146
246,20,15,50,10,2033.678079,2563.924973,530.246894
247,20,20,5,50,1816.271136,2258.695012,442.423876
248,20,20,10,45,1841.12881,2292.068297,450.939487
250,20,20,20,35,1854.817109,2372.603849,517.78674
251,20,20,25,30,1860.317218,2416.1597,555.842482
252,20,20,30,25,1872.478705,2460.402465,587.92376
253,20,20,35,20,1902.798283,2505.09639,602.298107
255,20,20,45,10,2089.860328,2596.767512,506.907184
256,20,20,50,5,2232.815076,2644.670122,411.855046
257,20,25,5,45,1820.939123,2331.226927,510.287804
258,20,25,10,40,1851.089656,2360.705095,509.615439
259,20,25,15,35,1864.930386,2396.022944,531.092558
260,20,25,20,30,1877.34741,2435.672799,558.325389
261,20,25,25,25,1896.755148,2478.016303,581.261155
262,20,25,30,20,1935.961889,2522.085607,586.123718
263,20,25,35,15,2016.078281,2567.58233,551.504049
264,20,25,40,10,2157.191651,2614.64204,457.450389
265,20,25,45,5,2332.297761,2663.649212,331.351451
266,20,30,5,40,1825.432941,2390.524909,565.091968
267,20,30,10,35,1863.913457,2416.903712,552.990255
268,20,30,15,30,1888.135507,2449.807467,561.67196
269,20,30,20,25,1917.791785,2488.059394,570.267609
271,20,30,30,15,2061.770478,2575.081762,513.311284
272,20,30,35,10,2220.093456,2622.500764,402.407308
273,20,30,40,5,2415.079656,2672.497366,257.41771
274,20,35,5,35,1833.633948,2439.729737,606.095789
275,20,35,10,30,1886.270425,2463.947794,577.677369
276,20,35,15,25,1931.074828,2495.48455,564.409722
277,20,35,20,20,1995.190202,2533.459378,538.269176
278,20,35,25,15,2102.393889,2576.487158,474.093269
279,20,35,30,10,2273.428512,2623.552221,350.123709
280,20,35,35,5,2476.739068,2674.236134,197.497066
281,20,40,5,30,1852.098516,2481.444016,629.3455
282,20,40,10,25,1929.769661,2504.577445,574.807784
283,20,40,15,20,2012.461508,2535.964346,523.502838
284,20,40,20,15,2134.852516,2574.984757,440.132241
285,20,40,25,10,2315.941472,2620.35848,304.417008
286,20,40,30,5,2518.408237,2671.037323,152.629086
287,20,45,5,25,1892.835365,2518.027905,625.19254
288,20,45,10,20,2013.584148,2541.289142,527.704994
289,20,45,15,15,2156.541896,2573.907885,417.365989
290,20,45,20,10,2348.239924,2615.48959,267.249666
291,20,45,25,5,2544.590416,2664.821058,120.230642
292,20,50,5,20,1976.332006,2551.73955,575.407544
293,20,50,10,15,2162.503542,2576.478441,413.974899
294,20,50,15,10,2371.125405,2611.875654,240.750249
295,20,50,20,5,2560.571162,2657.723348,97.152186
296,25,5,15,50,2560.571162,2657.723348,97.152186
297,25,5,20,45,1802.280572,2251.534036,449.253464
298,25,5,25,40,1803.144043,2302.174743,499.0307
299,25,5,30,35,1804.722186,2344.973729,540.251543
300,25,5,35,30,1809.019961,2379.53307,570.513109
301,25,5,40,25,1809.019961,2379.53307,570.513109
302,25,5,45,20,1854.87198,2416.884896,562.012916
303,25,5,50,15,1923.832151,2412.064502,488.232351
304,25,10,10,50,1815.695876,2186.81454,371.118664
305,25,10,15,45,1820.969558,2259.643401,438.673843
306,25,10,20,40,1822.711627,2319.252273,496.540646
307,25,10,25,35,1823.414067,2369.176889,545.762822
309,25,10,35,25,1823.414067,2369.176889,545.762822
310,25,10,40,20,1823.414067,2369.176889,545.762822
311,25,10,45,15,1930.499877,2487.624929,557.125052
312,25,10,50,10,2016.292774,2531.733661,515.440887
313,25,15,5,50,1806.807432,2246.331832,439.5244
314,25,15,10,45,1828.509786,2280.843078,452.333292
316,25,15,20,35,1839.348504,2383.384259,544.035755
317,25,15,25,30,1843.511203,2432.011262,588.500059
318,25,15,30,25,1854.033582,2469.699551,615.665969
320,25,15,40,15,1950.198667,2539.065818,588.867151
321,25,15,45,10,2073.786332,2584.791348,511.005016
322,25,15,50,5,2232.490412,2632.094263,399.603851
323,25,20,5,45,1811.488976,2326.714274,515.225298
324,25,20,10,40,1838.366695,2357.502061,519.135366
325,25,20,15,35,1849.9186,2394.124211,544.205611
326,25,20,20,30,1859.992127,2444.514809,584.522682
327,25,20,25,25,1876.741325,2490.566586,613.825261
328,25,20,30,20,1913.520444,2522.70001,609.179566
329,25,20,35,15,1994.03609,2567.756623,573.720533
330,25,20,40,10,2144.533789,2614.807642,470.273853
331,25,20,45,5,2345.174301,2663.784102,318.609801
332,25,25,5,40,1815.16872,2391.002573,575.833853
333,25,25,10,35,1849.510055,2418.872157,569.362102
334,25,25,15,30,1870.807932,2453.4652,582.657268
335,25,25,20,25,1897.456851,2502.154135,604.697284
336,25,25,25,20,1945.579265,2543.202736,597.623471
337,25,25,30,15,2040.827512,2582.332207,541.504695
338,25,25,35,10,2212.632396,2630.391058,417.758662
339,25,25,40,5,2440.435961,2680.921827,240.485866
340,25,30,5,35,1820.087338,2443.534809,623.447471
341,25,30,10,30,1869.021056,2469.438191,600.417135
342,25,30,15,25,1910.90353,2503.024538,592.121008
343,25,30,20,20,1973.261619,2554.46381,581.202191
344,25,30,25,15,2083.562177,2587.766008,504.203831
345,25,30,30,10,2270.825136,2636.2248,365.399664
346,25,30,35,5,2510.200232,2688.082507,177.882275
347,25,35,5,30,1834.737042,2487.533198,652.796156
348,25,35,10,25,1909.369039,2512.565725,603.196686
349,25,35,15,20,1991.163953,2553.787233,562.62328
350,25,35,20,15,2117.926813,2597.2309,479.304087
351,25,35,25,10,2316.647289,2635.517614,318.870325
352,25,35,30,5,2554.570749,2688.138962,133.568213
353,25,40,5,25,1871.35227,2525.715732,654.363462
354,25,40,10,20,1991.826045,2551.118447,559.292402
355,25,40,15,15,2140.438495,2596.542932,456.104437
356,25,40,20,10,2350.409972,2631.150879,280.740907
357,25,40,25,5,2579.204918,2683.307763,104.102845
358,25,45,5,20,1952.575715,2560.566321,607.990606
359,25,45,10,15,2145.540651,2587.732411,442.19176
360,25,45,15,10,2373.080701,2626.395657,253.314956
361,25,45,20,5,2591.384115,2675.851113,84.466998
362,25,50,5,15,2110.348458,2594.464058,484.1156
363,25,50,10,10,2383.457593,2624.947538,241.489945
364,25,50,15,5,2596.816541,2668.654156,71.837615
365,30,5,10,50,1801.254788,2214.599493,413.344705
366,30,5,15,45,1806.110142,2289.151998,483.041856
367,30,5,20,40,1808.349739,2350.604563,542.254824
368,30,5,25,35,1810.553459,2402.470289,591.91683
369,30,5,30,30,1815.167107,2445.343836,630.176729
370,30,5,35,25,1826.006906,2478.211016,652.20411
371,30,5,40,20,1853.317359,2498.497279,645.17992
372,30,5,45,15,1915.048177,2501.235481,586.187304
373,30,5,50,10,1994.240163,2476.204591,481.964428
374,30,10,5,50,1798.804111,2225.863274,427.059163
375,30,10,10,45,1817.126011,2280.058167,462.932156
376,30,10,15,40,1823.252985,2355.70745,532.454465
377,30,10,20,35,1826.56742,2417.210131,590.642711
378,30,10,25,30,1830.805829,2467.835858,637.030029
379,30,10,30,25,1841.24596,2507.591382,666.345422
380,30,10,35,20,1868.573729,2534.349754,665.776025
381,30,10,40,15,1932.550458,2543.310993,610.760535
382,30,10,45,10,2050.253782,2547.785738,497.531956
383,30,10,50,5,2206.716194,2592.844671,386.128477
384,30,15,5,45,1804.858808,2317.320278,512.46147
385,30,15,10,40,1828.104004,2347.904083,519.800079
386,30,15,15,35,1837.767035,2419.820444,582.053409
387,30,15,20,30,1846.247536,2480.747299,634.499763
388,30,15,25,25,1861.104537,2528.865368,667.760831
389,30,15,30,20,1895.236907,2563.079658,667.842751
390,30,15,35,15,1972.444644,2579.013839,606.569195
391,30,15,40,10,2121.358305,2596.303054,474.944749
392,30,15,45,5,2329.17735,2643.755082,314.577732
393,30,20,5,40,1807.803732,2388.111123,580.307391
394,30,20,10,35,1838.593112,2415.944585,577.351473
395,30,20,15,30,1857.081774,2481.722646,624.640872
396,30,20,20,25,1880.77979,2540.762255,659.982465
397,30,20,25,20,1925.611582,2583.908029,658.296447
398,30,20,30,15,2018.503502,2607.809085,589.305583
399,30,20,35,10,2193.467526,2623.298018,429.830492
400,30,20,40,5,2438.06345,2672.851605,234.788155
401,30,25,5,35,1811.372169,2444.774853,633.402684
402,30,25,10,30,1855.950255,2470.830835,614.88058
403,30,25,15,25,1894.336669,2540.708493,646.371824
404,30,25,20,20,1953.434512,2595.38368,641.949168
405,30,25,25,15,2062.66262,2628.761098,566.098478
406,30,25,30,10,2257.037279,2636.632085,379.594806
407,30,25,35,5,2519.820764,2688.028491,168.207727
408,30,30,5,30,1822.92243,2491.517301,668.594871
409,30,30,10,25,1893.222173,2522.970983,629.74881
410,30,30,15,20,1972.166981,2594.777127,622.610146
411,30,30,20,15,2099.190119,2640.295074,541.104955
412,30,30,25,10,2307.71126,2653.53172,345.82046
413,30,30,30,5,2571.706711,2693.531964,121.825253
414,30,35,5,25,1855.590824,2531.569645,675.978821
415,30,35,10,20,1973.268998,2576.161219,602.892221
416,30,35,15,15,2123.444037,2639.557016,516.112979
417,30,35,20,10,2344.915915,2665.562743,320.646828
418,30,35,25,5,2599.373633,2692.194583,92.82095
419,30,40,5,20,1933.633304,2567.714465,634.081161
420,30,40,10,15,2129.077879,2620.445585,491.367706
421,30,40,15,10,2369.446596,2665.139057,295.692461
422,30,40,20,5,2611.64448,2686.54737,74.90289
423,30,45,5,15,2093.040808,2602.52367,509.482862
424,30,45,10,10,2380.291157,2646.008311,265.717154
425,30,45,15,5,2615.842335,2679.669857,63.827522
426,30,50,5,10,2359.132565,2638.472996,279.340431
427,30,50,10,5,2615.517733,2675.562116,60.044383
428,35,5,5,50,1789.223536,2203.224424,414.000888
429,35,5,10,45,1806.54677,2308.100033,501.553263
430,35,5,15,40,1806.54677,2308.100033,501.553263
431,35,5,20,35,1817.26689,2448.787669,631.520779
432,35,5,25,30,1824.032126,2501.392669,677.360543
433,35,5,30,25,1837.392776,2543.232404,705.839628
434,35,5,35,20,1862.538916,2572.117981,709.579065
435,35,5,40,15,1921.40304,2583.120226,661.717186
436,35,5,45,10,2025.454168,2565.693087,540.238919
437,35,5,50,5,2164.476497,2520.087784,355.611287
438,35,10,5,45,1800.164744,2302.80927,502.644526
439,35,10,10,40,1819.833262,2373.314306,553.481044
440,35,10,15,35,1828.218749,2451.596474,623.377725
441,35,10,20,30,1836.125531,2514.476441,678.35091
442,35,10,25,25,1850.318898,2564.663546,714.344648
443,35,10,30,20,1882.444615,2600.999345,718.55473
444,35,10,35,15,1954.09756,2618.976737,664.879177
445,35,10,40,10,2092.179258,2608.131599,515.952341
446,35,10,45,5,2289.12666,2603.057602,313.930942
447,35,15,5,40,1803.792346,2382.2444,578.452054
448,35,15,10,35,1830.555377,2436.991699,606.436322
449,35,15,15,30,1846.60976,2515.557866,668.948106
450,35,15,20,25,1867.866596,2576.660854,708.794258
451,35,15,25,20,1909.277505,2621.93022,712.652715
452,35,15,30,15,1996.950856,2647.884463,650.933607
453,35,15,35,10,2165.80532,2644.416289,478.610969
454,35,15,40,5,2410.101522,2649.421375,239.319853
455,35,20,5,35,1806.664752,2443.99678,637.332028
456,35,20,10,30,1846.448561,2499.0996,652.651039
457,35,20,15,25,1881.141517,2576.620446,695.478929
458,35,20,20,20,1936.17341,2633.431686,697.258276
459,35,20,25,15,2041.189469,2668.880341,627.690872
460,35,20,30,10,2234.318984,2673.847586,439.528602
461,35,20,35,5,2506.591693,2675.630291,169.038598
462,35,25,5,30,1815.926649,2493.948299,678.02165
463,35,25,10,25,1880.864207,2558.767244,677.903037
464,35,25,15,20,1955.544558,2632.738319,677.193761
465,35,25,20,15,2079.569388,2680.359728,600.79034
466,35,25,25,10,2290.735243,2695.359883,404.62464
467,35,25,30,5,2570.657607,2688.745371,118.087764
468,35,30,5,25,1845.040389,2536.098115,691.057726
469,35,30,10,20,1957.735989,2613.870753,656.134764
470,35,30,15,15,2106.044332,2679.429464,573.385132
471,35,30,20,10,2332.870101,2707.256974,374.386873
472,35,30,25,5,2606.083173,2692.778115,86.694942
473,35,35,5,20,1919.314388,2573.635537,654.321149
474,35,35,10,15,2113.289942,2659.925076,546.635134
475,35,35,15,10,2360.921047,2706.539777,345.61873
476,35,35,20,5,2622.346191,2690.790923,68.444732
477,35,40,5,15,2078.156359,2609.374484,531.218125
478,35,40,10,10,2373.905422,2686.881187,312.975765
479,35,40,15,5,2628.272856,2686.127303,57.854447
480,35,45,5,10,2354.109195,2645.955705,291.84651
481,35,45,10,5,2628.795825,2683.086595,54.29077
482,35,50,5,5,2619.52211,2685.943472,66.421362
483,40,5,5,45,1793.201197,2292.425128,499.223931
484,40,5,10,40,1813.437852,2401.173932,587.73608
487,40,5,25,25,1866.333704,2598.265408,731.931704
488,40,5,30,20,1887.628028,2636.783053,749.155025
489,40,5,35,15,1941.274783,2656.899043,715.62426
490,40,5,40,10,2062.390191,2647.848809,585.458618
491,40,5,45,5,2234.409649,2579.377529,344.96788
492,40,10,5,40,1801.982332,2373.516393,571.534061
493,40,10,10,35,1825.593983,2466.54839,640.954407
494,40,10,15,30,1840.382922,2547.00374,706.620818
495,40,10,20,25,1858.821385,2610.168791,751.347406
496,40,10,25,20,1897.259565,2657.606006,760.346441
497,40,10,30,15,1978.069408,2685.69336,707.623952
498,40,10,35,10,2133.43309,2684.026115,550.593025
499,40,10,40,5,2361.784104,2622.190582,260.406478
500,40,15,5,35,1805.200763,2441.607788,636.407025
501,40,15,10,30,1840.005871,2530.415947,690.410076
502,40,15,15,25,1871.087793,2609.983739,738.895946
503,40,15,20,20,1921.782724,2668.955253,747.172529
504,40,15,25,15,1921.782724,2668.955253,747.172529
505,40,15,30,10,2205.098742,2713.315351,508.216609
506,40,15,35,5,2473.091066,2659.057206,185.96614
507,40,20,5,30,1812.954798,2495.281192,682.326394
508,40,20,10,25,1871.774473,2591.890429,720.115956
509,40,20,15,20,1941.211251,2668.029907,726.818656
510,40,20,20,15,2059.72658,2717.794359,658.067779
511,40,20,25,10,2267.253708,2734.62603,467.372322
512,40,20,30,5,2552.867345,2689.173361,136.306016
513,40,25,5,25,1839.00036,2539.733698,700.733338
514,40,25,10,20,1944.873706,2648.797413,703.923707
515,40,25,15,15,2088.46966,2716.537169,628.067509
516,40,25,20,10,2315.252554,2730,414.747446
517,40,25,25,5,2600.441127,2711.384102,110.942975
518,40,30,5,20,1909.168778,2593.168096,683.999318
520,40,30,15,10,2348.100978,2730,381.899022
521,40,30,20,5,2624.441153,2723.899932,99.458779
522,40,35,5,15,2065.577097,2639.249098,573.672001
523,40,35,10,10,2364.607709,2724.819288,360.211579
524,40,35,15,5,2634.851161,2723.601595,88.750434
525,40,40,5,10,2347.863106,2666.450227,318.587121
526,40,40,10,5,2638.184281,2703.971244,65.786963
